region,variable_label,nivel,year,value,variable_code,unidad
Cundinamarca,Sin aseguramiento en salud,Departamento,2022,8.9,sin_aseguramiento_salud,porcentaje
Cundinamarca,Trabajo infantil,Departamento,2022,1.0,trabajo_infantil,porcentaje
Cundinamarca,Trabajo informal,Departamento,2022,67.0,trabajo_informal,porcentaje
Chocó,Analfabetismo,Departamento,2022,21.9,analfabetismo,porcentaje
Chocó,Bajo logro educativo,Departamento,2022,58.9,bajo_logro_educativo,porcentaje
Chocó,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,9.8,cuidado_primera_infancia,porcentaje
Chocó,Barreras de acceso a servicios de salud,Departamento,2022,2.2,barreras_acceso_salud,porcentaje
Chocó,Desempleo de larga duración,Departamento,2022,19.4,desempleo_larga_duracion,porcentaje
Chocó,Hacinamiento crítico,Departamento,2022,9.7,hacinamiento_critico,porcentaje
Chocó,Inadecuada eliminación de excretas,Departamento,2022,57.5,excretas_inadecuadas,porcentaje
Chocó,Inasistencia escolar,Departamento,2022,4.0,inasistencia_escolar,porcentaje
Chocó,Material inadecuado de paredes exteriores,Departamento,2022,10.0,paredes_inadecuadas,porcentaje
Chocó,Material inadecuado de pisos,Departamento,2022,2.7,pisos_inadecuados,porcentaje
Chocó,Rezago escolar,Departamento,2022,35.8,rezago_escolar,porcentaje
Chocó,Sin acceso a fuente de agua mejorada,Departamento,2022,62.5,sin_agua_mejorada,porcentaje
Chocó,Sin aseguramiento en salud,Departamento,2022,3.5,sin_aseguramiento_salud,porcentaje
Chocó,Trabajo infantil,Departamento,2022,1.4,trabajo_infantil,porcentaje
Chocó,Trabajo informal,Departamento,2022,92.1,trabajo_informal,porcentaje
Huila,Analfabetismo,Departamento,2022,8.8,analfabetismo,porcentaje
Huila,Bajo logro educativo,Departamento,2022,55.3,bajo_logro_educativo,porcentaje
Huila,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,7.3,cuidado_primera_infancia,porcentaje
Huila,Barreras de acceso a servicios de salud,Departamento,2022,2.8,barreras_acceso_salud,porcentaje
Huila,Desempleo de larga duración,Departamento,2022,12.3,desempleo_larga_duracion,porcentaje
Huila,Hacinamiento crítico,Departamento,2022,6.0,hacinamiento_critico,porcentaje
Huila,Inadecuada eliminación de excretas,Departamento,2022,6.6,excretas_inadecuadas,porcentaje
Huila,Inasistencia escolar,Departamento,2022,3.9,inasistencia_escolar,porcentaje
Huila,Material inadecuado de paredes exteriores,Departamento,2022,1.3,paredes_inadecuadas,porcentaje
Huila,Material inadecuado de pisos,Departamento,2022,4.6,pisos_inadecuados,porcentaje
Huila,Rezago escolar,Departamento,2022,27.1,rezago_escolar,porcentaje
Huila,Sin acceso a fuente de agua mejorada,Departamento,2022,12.2,sin_agua_mejorada,porcentaje
Huila,Sin aseguramiento en salud,Departamento,2022,4.0,sin_aseguramiento_salud,porcentaje
Huila,Trabajo infantil,Departamento,2022,3.6,trabajo_infantil,porcentaje
Huila,Trabajo informal,Departamento,2022,84.0,trabajo_informal,porcentaje
La Guajira,Analfabetismo,Departamento,2022,23.2,analfabetismo,porcentaje
La Guajira,Bajo logro educativo,Departamento,2022,56.5,bajo_logro_educativo,porcentaje
La Guajira,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,11.1,cuidado_primera_infancia,porcentaje
La Guajira,Barreras de acceso a servicios de salud,Departamento,2022,0.9,barreras_acceso_salud,porcentaje
La Guajira,Desempleo de larga duración,Departamento,2022,8.4,desempleo_larga_duracion,porcentaje
La Guajira,Hacinamiento crítico,Departamento,2022,23.5,hacinamiento_critico,porcentaje
La Guajira,Inadecuada eliminación de excretas,Departamento,2022,47.4,excretas_inadecuadas,porcentaje
La Guajira,Inasistencia escolar,Departamento,2022,5.1,inasistencia_escolar,porcentaje
La Guajira,Material inadecuado de paredes exteriores,Departamento,2022,4.3,paredes_inadecuadas,porcentaje
La Guajira,Material inadecuado de pisos,Departamento,2022,38.1,pisos_inadecuados,porcentaje
La Guajira,Rezago escolar,Departamento,2022,38.3,rezago_escolar,porcentaje
La Guajira,Sin acceso a fuente de agua mejorada,Departamento,2022,43.0,sin_agua_mejorada,porcentaje
La Guajira,Sin aseguramiento en salud,Departamento,2022,13.8,sin_aseguramiento_salud,porcentaje
La Guajira,Trabajo infantil,Departamento,2022,2.4,trabajo_infantil,porcentaje
La Guajira,Trabajo informal,Departamento,2022,90.6,trabajo_informal,porcentaje
Magdalena,Analfabetismo,Departamento,2022,15.5,analfabetismo,porcentaje
Magdalena,Bajo logro educativo,Departamento,2022,48.9,bajo_logro_educativo,porcentaje
Magdalena,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,10.7,cuidado_primera_infancia,porcentaje
Magdalena,Barreras de acceso a servicios de salud,Departamento,2022,0.5,barreras_acceso_salud,porcentaje
Magdalena,Desempleo de larga duración,Departamento,2022,12.6,desempleo_larga_duracion,porcentaje
Magdalena,Hacinamiento crítico,Departamento,2022,17.2,hacinamiento_critico,porcentaje
Magdalena,Inadecuada eliminación de excretas,Departamento,2022,29.0,excretas_inadecuadas,porcentaje
Magdalena,Inasistencia escolar,Departamento,2022,3.2,inasistencia_escolar,porcentaje
Magdalena,Material inadecuado de paredes exteriores,Departamento,2022,2.4,paredes_inadecuadas,porcentaje
Magdalena,Material inadecuado de pisos,Departamento,2022,13.6,pisos_inadecuados,porcentaje
Magdalena,Rezago escolar,Departamento,2022,33.4,rezago_escolar,porcentaje
Magdalena,Sin acceso a fuente de agua mejorada,Departamento,2022,13.3,sin_agua_mejorada,porcentaje
Magdalena,Sin aseguramiento en salud,Departamento,2022,7.4,sin_aseguramiento_salud,porcentaje
Magdalena,Trabajo infantil,Departamento,2022,0.6,trabajo_infantil,porcentaje
Magdalena,Trabajo informal,Departamento,2022,87.2,trabajo_informal,porcentaje
Meta,Analfabetismo,Departamento,2022,6.5,analfabetismo,porcentaje
Meta,Bajo logro educativo,Departamento,2022,44.1,bajo_logro_educativo,porcentaje
Meta,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,7.3,cuidado_primera_infancia,porcentaje
Meta,Barreras de acceso a servicios de salud,Departamento,2022,2.1,barreras_acceso_salud,porcentaje
Meta,Desempleo de larga duración,Departamento,2022,10.7,desempleo_larga_duracion,porcentaje
Meta,Hacinamiento crítico,Departamento,2022,6.0,hacinamiento_critico,porcentaje
Meta,Inadecuada eliminación de excretas,Departamento,2022,6.9,excretas_inadecuadas,porcentaje
Meta,Inasistencia escolar,Departamento,2022,4.1,inasistencia_escolar,porcentaje
Meta,Material inadecuado de paredes exteriores,Departamento,2022,2.6,paredes_inadecuadas,porcentaje
Meta,Material inadecuado de pisos,Departamento,2022,4.8,pisos_inadecuados,porcentaje
Meta,Rezago escolar,Departamento,2022,27.5,rezago_escolar,porcentaje
Meta,Sin acceso a fuente de agua mejorada,Departamento,2022,11.0,sin_agua_mejorada,porcentaje
Meta,Sin aseguramiento en salud,Departamento,2022,8.3,sin_aseguramiento_salud,porcentaje
Meta,Trabajo infantil,Departamento,2022,1.7,trabajo_infantil,porcentaje
Meta,Trabajo informal,Departamento,2022,74.8,trabajo_informal,porcentaje
Nariño,Analfabetismo,Departamento,2022,10.4,analfabetismo,porcentaje
Nariño,Bajo logro educativo,Departamento,2022,61.6,bajo_logro_educativo,porcentaje
Nariño,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,5.1,cuidado_primera_infancia,porcentaje
Nariño,Barreras de acceso a servicios de salud,Departamento,2022,3.0,barreras_acceso_salud,porcentaje
Nariño,Desempleo de larga duración,Departamento,2022,11.2,desempleo_larga_duracion,porcentaje
Nariño,Hacinamiento crítico,Departamento,2022,5.9,hacinamiento_critico,porcentaje
Nariño,Inadecuada eliminación de excretas,Departamento,2022,18.5,excretas_inadecuadas,porcentaje
Nariño,Inasistencia escolar,Departamento,2022,1.9,inasistencia_escolar,porcentaje
Nariño,Material inadecuado de paredes exteriores,Departamento,2022,4.2,paredes_inadecuadas,porcentaje
Nariño,Material inadecuado de pisos,Departamento,2022,4.8,pisos_inadecuados,porcentaje
Nariño,Rezago escolar,Departamento,2022,23.6,rezago_escolar,porcentaje
Nariño,Sin acceso a fuente de agua mejorada,Departamento,2022,25.1,sin_agua_mejorada,porcentaje
Nariño,Sin aseguramiento en salud,Departamento,2022,4.2,sin_aseguramiento_salud,porcentaje
Nariño,Trabajo infantil,Departamento,2022,2.9,trabajo_infantil,porcentaje
Nariño,Trabajo informal,Departamento,2022,87.9,trabajo_informal,porcentaje
Norte de Santander,Analfabetismo,Departamento,2022,8.7,analfabetismo,porcentaje
Norte de Santander,Bajo logro educativo,Departamento,2022,47.9,bajo_logro_educativo,porcentaje
Norte de Santander,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,8.6,cuidado_primera_infancia,porcentaje
Norte de Santander,Barreras de acceso a servicios de salud,Departamento,2022,2.1,barreras_acceso_salud,porcentaje
Norte de Santander,Desempleo de larga duración,Departamento,2022,9.3,desempleo_larga_duracion,porcentaje
Norte de Santander,Hacinamiento crítico,Departamento,2022,11.6,hacinamiento_critico,porcentaje
Norte de Santander,Inadecuada eliminación de excretas,Departamento,2022,5.4,excretas_inadecuadas,porcentaje
Norte de Santander,Inasistencia escolar,Departamento,2022,4.8,inasistencia_escolar,porcentaje
Norte de Santander,Material inadecuado de paredes exteriores,Departamento,2022,3.1,paredes_inadecuadas,porcentaje
Norte de Santander,Material inadecuado de pisos,Departamento,2022,3.7,pisos_inadecuados,porcentaje
Norte de Santander,Rezago escolar,Departamento,2022,27.8,rezago_escolar,porcentaje
Norte de Santander,Sin acceso a fuente de agua mejorada,Departamento,2022,12.6,sin_agua_mejorada,porcentaje
Norte de Santander,Sin aseguramiento en salud,Departamento,2022,16.9,sin_aseguramiento_salud,porcentaje
Norte de Santander,Trabajo infantil,Departamento,2022,1.8,trabajo_infantil,porcentaje
Norte de Santander,Trabajo informal,Departamento,2022,86.7,trabajo_informal,porcentaje
Quindío,Analfabetismo,Departamento,2022,6.1,analfabetismo,porcentaje
Quindío,Bajo logro educativo,Departamento,2022,40.1,bajo_logro_educativo,porcentaje
Quindío,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,5.0,cuidado_primera_infancia,porcentaje
Quindío,Barreras de acceso a servicios de salud,Departamento,2022,0.8,barreras_acceso_salud,porcentaje
Quindío,Desempleo de larga duración,Departamento,2022,17.7,desempleo_larga_duracion,porcentaje
Quindío,Hacinamiento crítico,Departamento,2022,3.6,hacinamiento_critico,porcentaje
Quindío,Inadecuada eliminación de excretas,Departamento,2022,2.2,excretas_inadecuadas,porcentaje
Quindío,Inasistencia escolar,Departamento,2022,1.9,inasistencia_escolar,porcentaje
Quindío,Material inadecuado de paredes exteriores,Departamento,2022,2.5,paredes_inadecuadas,porcentaje
Quindío,Material inadecuado de pisos,Departamento,2022,0.6,pisos_inadecuados,porcentaje
Quindío,Rezago escolar,Departamento,2022,18.3,rezago_escolar,porcentaje
Quindío,Sin acceso a fuente de agua mejorada,Departamento,2022,2.4,sin_agua_mejorada,porcentaje
Quindío,Sin aseguramiento en salud,Departamento,2022,8.8,sin_aseguramiento_salud,porcentaje
Quindío,Trabajo infantil,Departamento,2022,0.5,trabajo_infantil,porcentaje
Quindío,Trabajo informal,Departamento,2022,69.3,trabajo_informal,porcentaje
Risaralda,Analfabetismo,Departamento,2022,7.1,analfabetismo,porcentaje
Risaralda,Bajo logro educativo,Departamento,2022,43.5,bajo_logro_educativo,porcentaje
Risaralda,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,4.9,cuidado_primera_infancia,porcentaje
Risaralda,Barreras de acceso a servicios de salud,Departamento,2022,2.7,barreras_acceso_salud,porcentaje
Risaralda,Desempleo de larga duración,Departamento,2022,16.1,desempleo_larga_duracion,porcentaje
Risaralda,Hacinamiento crítico,Departamento,2022,3.2,hacinamiento_critico,porcentaje
Risaralda,Inadecuada eliminación de excretas,Departamento,2022,4.4,excretas_inadecuadas,porcentaje
Risaralda,Inasistencia escolar,Departamento,2022,1.8,inasistencia_escolar,porcentaje
Risaralda,Material inadecuado de paredes exteriores,Departamento,2022,1.6,paredes_inadecuadas,porcentaje
Risaralda,Material inadecuado de pisos,Departamento,2022,0.4,pisos_inadecuados,porcentaje
Risaralda,Rezago escolar,Departamento,2022,19.1,rezago_escolar,porcentaje
Risaralda,Sin acceso a fuente de agua mejorada,Departamento,2022,5.7,sin_agua_mejorada,porcentaje
Risaralda,Sin aseguramiento en salud,Departamento,2022,9.3,sin_aseguramiento_salud,porcentaje
Risaralda,Trabajo infantil,Departamento,2022,0.9,trabajo_infantil,porcentaje
Risaralda,Trabajo informal,Departamento,2022,71.0,trabajo_informal,porcentaje
Santander,Analfabetismo,Departamento,2022,7.7,analfabetismo,porcentaje
Santander,Bajo logro educativo,Departamento,2022,44.3,bajo_logro_educativo,porcentaje
Santander,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,6.8,cuidado_primera_infancia,porcentaje
Santander,Barreras de acceso a servicios de salud,Departamento,2022,0.9,barreras_acceso_salud,porcentaje
Santander,Desempleo de larga duración,Departamento,2022,12.1,desempleo_larga_duracion,porcentaje
Santander,Hacinamiento crítico,Departamento,2022,5.8,hacinamiento_critico,porcentaje
Santander,Inadecuada eliminación de excretas,Departamento,2022,6.1,excretas_inadecuadas,porcentaje
Santander,Inasistencia escolar,Departamento,2022,1.9,inasistencia_escolar,porcentaje
Santander,Material inadecuado de paredes exteriores,Departamento,2022,1.3,paredes_inadecuadas,porcentaje
Santander,Material inadecuado de pisos,Departamento,2022,3.6,pisos_inadecuados,porcentaje
Santander,Rezago escolar,Departamento,2022,24.6,rezago_escolar,porcentaje
Santander,Sin acceso a fuente de agua mejorada,Departamento,2022,10.0,sin_agua_mejorada,porcentaje
Santander,Sin aseguramiento en salud,Departamento,2022,6.7,sin_aseguramiento_salud,porcentaje
Santander,Trabajo infantil,Departamento,2022,1.2,trabajo_infantil,porcentaje
Santander,Trabajo informal,Departamento,2022,75.5,trabajo_informal,porcentaje
Sucre,Analfabetismo,Departamento,2022,19.8,analfabetismo,porcentaje
Sucre,Bajo logro educativo,Departamento,2022,53.9,bajo_logro_educativo,porcentaje
Sucre,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,7.5,cuidado_primera_infancia,porcentaje
Sucre,Barreras de acceso a servicios de salud,Departamento,2022,4.3,barreras_acceso_salud,porcentaje
Sucre,Desempleo de larga duración,Departamento,2022,11.4,desempleo_larga_duracion,porcentaje
Sucre,Hacinamiento crítico,Departamento,2022,12.7,hacinamiento_critico,porcentaje
Sucre,Inadecuada eliminación de excretas,Departamento,2022,24.9,excretas_inadecuadas,porcentaje
Sucre,Inasistencia escolar,Departamento,2022,1.9,inasistencia_escolar,porcentaje
Sucre,Material inadecuado de paredes exteriores,Departamento,2022,4.0,paredes_inadecuadas,porcentaje
Sucre,Material inadecuado de pisos,Departamento,2022,19.5,pisos_inadecuados,porcentaje
Sucre,Rezago escolar,Departamento,2022,31.1,rezago_escolar,porcentaje
Sucre,Sin acceso a fuente de agua mejorada,Departamento,2022,11.8,sin_agua_mejorada,porcentaje
Sucre,Sin aseguramiento en salud,Departamento,2022,3.6,sin_aseguramiento_salud,porcentaje
Sucre,Trabajo infantil,Departamento,2022,1.4,trabajo_infantil,porcentaje
Sucre,Trabajo informal,Departamento,2022,92.6,trabajo_informal,porcentaje
Tolima,Analfabetismo,Departamento,2022,6.0,analfabetismo,porcentaje
Tolima,Bajo logro educativo,Departamento,2022,49.0,bajo_logro_educativo,porcentaje
Tolima,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,5.0,cuidado_primera_infancia,porcentaje
Tolima,Barreras de acceso a servicios de salud,Departamento,2022,0.8,barreras_acceso_salud,porcentaje
Tolima,Desempleo de larga duración,Departamento,2022,16.5,desempleo_larga_duracion,porcentaje
Tolima,Hacinamiento crítico,Departamento,2022,4.7,hacinamiento_critico,porcentaje
Tolima,Inadecuada eliminación de excretas,Departamento,2022,6.4,excretas_inadecuadas,porcentaje
Tolima,Inasistencia escolar,Departamento,2022,2.1,inasistencia_escolar,porcentaje
Tolima,Material inadecuado de paredes exteriores,Departamento,2022,1.3,paredes_inadecuadas,porcentaje
Tolima,Material inadecuado de pisos,Departamento,2022,4.2,pisos_inadecuados,porcentaje
Tolima,Rezago escolar,Departamento,2022,21.6,rezago_escolar,porcentaje
Tolima,Sin acceso a fuente de agua mejorada,Departamento,2022,13.9,sin_agua_mejorada,porcentaje
Tolima,Sin aseguramiento en salud,Departamento,2022,5.4,sin_aseguramiento_salud,porcentaje
Tolima,Trabajo infantil,Departamento,2022,1.4,trabajo_infantil,porcentaje
Tolima,Trabajo informal,Departamento,2022,79.7,trabajo_informal,porcentaje
Valle del Cauca,Analfabetismo,Departamento,2022,6.2,analfabetismo,porcentaje
Valle del Cauca,Bajo logro educativo,Departamento,2022,37.8,bajo_logro_educativo,porcentaje
Valle del Cauca,Barreras a servicios para cuidado de la primera infancia,Departamento,2022,7.9,cuidado_primera_infancia,porcentaje
Valle del Cauca,Barreras de acceso a servicios de salud,Departamento,2022,1.6,barreras_acceso_salud,porcentaje
Valle del Cauca,Desempleo de larga duración,Departamento,2022,13.7,desempleo_larga_duracion,porcentaje
Valle del Cauca,Hacinamiento crítico,Departamento,2022,5.8,hacinamiento_critico,porcentaje
Valle del Cauca,Inadecuada eliminación de excretas,Departamento,2022,3.9,excretas_inadecuadas,porcentaje
Valle del Cauca,Inasistencia escolar,Departamento,2022,2.4,inasistencia_escolar,porcentaje
Valle del Cauca,Material inadecuado de paredes exteriores,Departamento,2022,1.9,paredes_inadecuadas,porcentaje
Valle del Cauca,Material inadecuado de pisos,Departamento,2022,1.0,pisos_inadecuados,porcentaje
Valle del Cauca,Rezago escolar,Departamento,2022,22.6,rezago_escolar,porcentaje
Valle del Cauca,Sin acceso a fuente de agua mejorada,Departamento,2022,3.1,sin_agua_mejorada,porcentaje
Valle del Cauca,Sin aseguramiento en salud,Departamento,2022,9.3,sin_aseguramiento_salud,porcentaje
